conv_index	question_id	label
10082	42731	66
10082	15581	105
10082	31891	217
10082	1352	125
10083	22783	376
10083	32346	280
10084	16242	72
10084	29934	72
10084	37041	217
10085	1517	329
10085	38964	149
10085	28678	125
10086	13763	105
10086	5332	66
10086	12326	263
10087	5136	223
10087	12609	84
10088	27715	93
10088	6113	91
10088	30484	272
10088	17748	369
10088	22430	227
10089	9864	105
10089	11957	105
10089	43813	66
10089	34756	367
10090	26175	280
10090	39992	216
10090	42876	253
10091	18343	149
10091	3254	124
10091	3804	261
10092	41758	379
10092	34057	11
10092	34227	253
10092	20954	68
10093	6510	153
10093	13746	66
10094	18291	72
10094	36202	237
10094	10195	110
10094	5600	125
10094	21302	224
10094	41998	22
10094	20342	367
10095	35220	99
10095	16322	99
10096	21061	72
10096	27180	68
10097	14878	222
10097	5212	305
10097	14342	101
10098	1266	73
10098	39803	268
10098	4989	41
10098	13321	41
10098	13009	272
10099	38657	41
10099	37339	170
10100	41516	80
10100	29919	247
10100	17218	367
10100	40378	95
10100	19423	319
10101	693	110
10101	39003	224
10102	29726	149
10102	5328	280
10102	1590	216
10102	8393	268
10102	24528	14
10102	39440	191
10102	40590	77
10103	38721	110
10103	3606	21
10103	14628	272
10103	37594	22
10104	8291	268
10104	25684	155
10105	22984	227
10105	27579	227
10105	39579	91
10105	4001	155
10106	34177	110
10106	22588	22
10106	6667	22
10106	5178	125
10107	8266	125
10107	361	110
10108	15942	223
10108	10814	84
10108	42921	343
10109	20494	329
10109	25075	272
10110	379	369
10110	9171	272
10110	10654	93
10110	13210	91
10110	42558	155
10111	13846	184
10111	24675	87
10112	1707	21
10112	16544	204
10112	8762	204
10113	10019	268
10113	3057	367
10113	26881	367
10114	15237	353
10114	8303	280
10114	2360	305
10114	30175	41
10114	20687	253
10114	34065	168
10115	21603	72
10115	16212	149
10115	40567	319
10116	36777	72
10116	30715	137
10117	43591	36
10117	6118	62
10117	11997	369
10118	28197	72
10118	4994	36
10119	20591	308
10119	37038	328
10119	39225	84
10119	26906	155
10119	23668	319
10119	41692	155
10120	37714	268
10120	43312	41
10120	442	41
10121	19851	367
10121	23083	89
10121	10416	80
10121	6293	21
10121	38498	297
10122	24879	125
10122	13985	110
10123	28022	367
10123	18735	367
10124	11977	303
10124	11404	296
10125	43462	319
10125	40337	129
10126	27027	89
10126	40913	245
10126	13137	297
10127	34064	124
10127	28361	129
10128	19937	168
10128	42853	328
10129	28649	268
10129	2312	268
10130	35235	206
10130	39181	206
10130	28166	206
10131	15531	223
10131	25490	308
10132	19969	80
10132	12534	297
10132	6026	259
10132	43863	259
10132	24006	259
10132	16854	89
10132	26982	21
10132	41968	21
10132	15165	89
10132	16047	89
10132	20295	223
10132	6222	21
10132	14830	353
10132	10297	308
10132	8839	319
10132	7874	73
10132	39712	261
10132	15119	308
10132	36128	308
10132	6162	310
10132	25994	310
10132	14189	261
10132	41642	261
10132	36656	125
10132	42711	125
10132	15567	125
10132	13976	319
10133	30855	224
10133	17471	161
10133	15699	99
10133	28834	75
10133	11390	62
10133	40619	272
10133	12810	36
10133	7878	21
10133	15638	268
10134	24001	179
10134	3941	72
10134	38463	238
10135	28278	91
10135	14720	91
10136	10911	256
10136	7035	256
10136	25788	98
10136	27556	217
10137	2010	36
10137	33836	128
10138	37655	72
10138	19672	149
10138	25836	149
10138	4537	42
10138	33713	160
10139	34308	36
10139	15409	62
10140	26806	72
10140	33826	367
10141	10618	73
10141	20400	73
10141	32655	73
10141	18119	353
10141	22740	253
10141	39797	308
10141	40793	308
10141	9666	308
10141	6294	308
10141	12375	308
10141	13025	222
10141	12386	222
10141	38175	222
10141	2101	222
10141	19814	268
10141	8572	73
10141	24629	223
10142	2816	297
10142	25226	193
10142	43002	155
10142	8958	367
10143	41601	99
10143	6360	91
10144	26951	36
10144	39828	268
10145	22641	186
10145	19641	66
10146	14135	168
10146	7504	308
10146	40229	168
10147	29626	253
10147	2281	253
10148	16633	296
10148	32319	167
10148	38962	127
10148	27640	142
10148	26199	244
10148	6650	303
10149	30822	223
10149	37886	84
10149	21169	223
10149	23422	155
10150	35049	261
10150	43138	150
10150	12020	71
10150	18859	92
10150	19654	129
10150	24697	233
10150	35082	182
10151	7402	91
10151	27103	186
10151	21946	99
10152	32843	346
10152	6066	16
10153	41925	72
10153	31087	42
10153	15498	42
10153	24771	119
10153	29662	160
10153	23865	21
10153	3664	237
10154	10842	353
10154	27200	222
10154	25610	222
10154	27412	101
10154	30301	222
10154	8541	305
10155	14256	269
10155	40135	353
10155	15300	199
10155	2270	149
10155	8972	149
10155	33260	35
10155	18251	269
10156	33303	238
10156	29640	268
10156	37409	105
10156	34784	217
10156	8910	153
10157	7313	367
10157	4523	297
10157	43533	367
10158	28578	223
10158	17332	216
10158	29291	308
10159	38875	16
10159	34928	26
10159	14156	196
10160	248	367
10160	8903	66
10160	32381	367
10161	19036	80
10161	35461	297
10162	41745	206
10162	15064	91
10163	32910	150
10163	11987	71
10163	37562	92
10163	41952	3
10164	22533	149
10164	24173	186
10164	40334	149
10164	29524	149
10164	6657	98
10164	1777	98
10165	31650	353
10165	33328	322
10165	33603	127
10165	43812	353
10165	8969	73
10165	33109	41
10166	16215	261
10166	27407	92
10166	22488	129
10166	30080	233
10166	33270	335
10167	12882	202
10167	34061	73
10167	12492	350
10168	11709	319
10168	42561	272
10168	14709	62
10168	8672	99
10169	38840	319
10169	4197	319
10169	39138	236
10169	4099	340
10169	27251	319
10169	24866	236
10169	43117	57
10169	35308	340
10169	16994	149
10169	7522	319
10169	17838	217
10169	29051	98
10169	18938	319
10170	22561	63
10170	1036	22
10170	15519	272
10171	16799	149
10171	2027	149
10172	21211	72
10172	12733	94
10173	23942	125
10173	22829	351
10173	20264	188
10174	42928	247
10174	26842	161
10174	19692	272
10175	16634	75
10175	22594	272
10175	17936	99
10176	2005	165
10176	36082	80
10177	34276	206
10177	22022	227
10177	34982	369
10178	18319	149
10178	24345	376
10178	21958	149
10179	32005	42
10179	11722	160
10179	976	194
10179	23862	361
10180	31413	21
10180	14615	329
10181	35594	72
10181	2301	217
10181	24382	125
10182	43838	84
10182	30492	223
10183	33735	182
10183	22718	356
10183	17960	171
10183	1379	171
10183	25962	278
10183	34527	251
10183	21926	194
10183	12815	278
10184	10052	72
10184	33701	124
10184	18492	71
10184	26699	129
10185	39687	91
10185	12049	206
10185	213	99
10186	21666	223
10186	19386	308
10186	11060	308
10187	6648	223
10187	24554	155
10187	15106	155
10188	9117	149
10188	11585	46
10188	34187	84
10189	25815	72
10189	6891	272
10189	28727	75
10190	38145	72
10190	36032	91
10190	42658	227
10190	986	272
10190	34800	272
10191	19816	42
10191	2000	361
10192	18076	63
10192	14595	238
10192	38745	153
10192	26466	272
10193	28657	129
10193	30114	353
10193	27714	253
10193	38796	68
10194	7534	256
10194	5778	137
10194	16441	89
10194	29228	89
10194	1275	256
10194	1573	57
10195	13299	224
10195	12822	80
10196	38816	369
10196	4499	206
10197	21649	295
10197	31015	217
10198	36658	155
10198	17442	155
10198	39099	319
10198	36058	268
10198	31627	155
10199	8491	268
10199	2800	216
10199	18724	253
10200	25292	217
10200	12989	193
10200	37680	21
10200	6069	367
10201	15204	248
10201	27597	13
10202	37725	72
10202	21821	89
10203	29093	319
10203	31475	367
10203	14881	367
10203	31638	367
10204	4802	328
10204	17618	328
10205	30742	7
10205	37099	7
10206	40091	36
10206	30563	319
10207	11101	319
10207	8423	319
10207	28433	150
10207	42296	71
10207	35893	92
10207	943	319
10207	27193	150
10207	27692	335
10207	41904	319
10208	30904	168
10208	5298	149
10209	6428	223
10209	16356	84
10209	35140	223
10209	41937	155
10210	9367	75
10210	16708	91
10211	21871	268
10211	34394	41
10212	38645	272
10212	40111	99
10212	37618	75
10212	23042	75
10212	24018	75
10213	29689	72
10213	1183	168
10213	6338	223
10214	41532	272
10214	36795	369
10215	30665	237
10215	32521	216
10216	1090	124
10216	6655	124
10217	7969	268
10217	4292	216
10217	7196	149
10218	26862	363
10218	15017	353
10218	20385	253
10218	29826	222
10219	15774	149
10219	12174	245
10219	25736	79
10219	7904	232
10219	32797	245
10219	22311	183
10219	21193	149
10219	1208	348
10220	9988	93
10220	16575	340
10220	9353	149
10220	33139	340
10220	22506	352
10220	12425	319
10220	29087	93
10220	6379	319
10220	42593	93
10220	34824	272
10220	14645	369
10220	5446	66
10220	18473	91
10221	732	319
10221	23874	319
10221	32530	91
10222	9672	161
10222	21728	375
10223	9617	221
10223	4779	221
10223	14520	221
10223	39968	305
10224	16807	91
10224	32575	369
10224	18953	272
10225	10552	369
10225	12970	206
10225	42331	155
10226	35087	224
10226	20189	36
10227	22478	153
10227	30818	155
10228	43834	268
10228	22173	36
10228	32733	99
10228	36369	297
10228	38427	259
10229	23681	268
10229	35570	308
10229	10265	319
10229	19521	308
10229	10515	363
10229	17719	54
10229	42414	54
10229	22575	363
10229	35543	355
10230	41398	75
10230	4728	61
10230	32564	149
10231	25068	251
10231	25283	223
10232	25221	367
10232	43133	319
10233	36410	319
10233	12571	63
10233	14468	21
10234	32343	319
10234	3766	367
10234	31990	367
10235	43026	155
10235	29217	72
10235	7143	194
10235	22203	194
10236	33363	261
10236	36165	272
10237	17214	263
10237	18911	272
10237	22190	224
10237	5115	21
10237	12433	94
10238	10207	223
10238	33013	223
10238	7562	117
10238	4501	199
10238	40778	308
10238	7421	168
10238	30997	84
10238	38978	343
10238	13373	328
10239	35281	153
10239	42780	237
10240	11626	72
10240	25201	14
10240	30704	14
10240	26149	149
10240	37420	208
10240	25008	21
10241	10169	42
10241	27429	42
10241	3094	42
10242	2445	72
10242	13685	72
10242	34694	155
10243	7300	72
10243	24213	185
10243	30045	41
10243	32275	36
10243	1758	268
10243	2098	253
10243	37651	253
10243	35843	304
10243	6503	280
10243	37799	222
10244	32299	149
10244	34053	367
10245	145	161
10245	20949	224
10245	8073	367
10246	30491	193
10246	27094	319
10246	4435	155
10246	17880	54
10246	40241	47
10246	31181	319
10246	9850	236
10246	17906	98
10247	18564	223
10247	14564	17
10248	14861	367
10248	28327	80
10248	1478	152
10249	35640	319
10249	17241	319
10249	33498	367
10249	43402	297
10249	24683	319
10250	38618	261
10250	11412	21
10251	23039	260
10251	19236	124
10251	27977	357
10251	37010	17
10251	41299	261
10251	38216	255
10252	25536	216
10252	24087	280
10252	37414	253
10252	34407	253
10252	33813	29
10253	35497	149
10253	41746	149
10253	24961	189
10253	36903	149
10253	11035	189
10253	9537	129
10254	19090	36
10254	29426	161
10254	31094	165
10255	41295	94
10255	32626	217
10255	25248	268
10256	7317	72
10256	10036	272
10256	41878	21
10256	40970	329
10256	27927	125
10256	21891	217
10257	10638	73
10257	7250	129
10258	34553	66
10258	21249	66
10258	8917	353
10259	19867	99
10259	20018	36
10259	40788	224
10259	20130	369
10259	31290	91
10259	43387	206
10259	36512	272
10259	36859	367
10259	10535	268
10259	18270	155
10260	42843	204
10260	40709	21
10260	6912	21
10260	8652	329
10261	40526	353
10261	19429	233
10261	2467	245
10261	22889	165
10261	3145	165
10261	39760	376
10261	30659	258
10262	16516	84
10262	7420	223
10262	33999	308
10263	34637	319
10263	6441	110
10263	27425	319
10264	21463	224
10264	35204	62
10264	22028	99
10265	7460	99
10265	25886	99
10265	32536	99
10266	19812	216
10266	42114	216
10267	36938	73
10267	40579	73
10268	21121	261
10268	33523	92
10268	2427	71
10268	13626	129
10269	13624	99
10269	42231	99
10270	11859	108
10270	5959	26
10270	21515	108
10270	6790	258
10270	36825	319
10270	28773	319
10270	20912	149
10270	22787	21
10270	26662	268
10271	41394	165
10271	36992	258
10272	19838	42
10272	37947	361
10272	23436	112
10272	21846	194
10272	31672	193
10272	42323	42
10273	42001	72
10273	5728	168
10273	1805	168
10273	38311	319
10273	9185	223
10274	7984	184
10274	27017	286
10274	13460	327
10274	31000	184
10274	23561	26
10274	39294	149
10274	9265	184
10274	15810	216
10274	24308	129
10275	9614	71
10275	32099	131
10275	32657	301
10276	14735	319
10276	6430	319
10276	21310	80
10276	17381	224
10277	34979	268
10277	3263	367
10278	27035	72
10278	26181	268
10278	10736	202
10278	20536	355
10279	22345	268
10279	26287	41
10280	9123	185
10280	41388	236
10280	28161	352
10280	38053	319
10280	5044	352
10280	33435	54
10281	2822	125
10281	40201	21
10281	22072	63
10282	1782	353
10282	41463	73
10283	27608	222
10283	26664	353
10283	23637	223
10283	39850	222
10284	28452	72
10284	22425	149
10284	35769	216
10284	4886	353
10285	26768	42
10285	16742	160
10285	32334	351
10285	21708	304
10285	33301	110
10285	28659	304
10286	13673	223
10286	3618	223
10287	4397	75
10287	5075	369
10287	390	91
10288	21747	223
10288	12275	84
10289	25253	319
10289	36228	194
10289	8722	155
10289	37712	149
10289	22349	54
10290	14994	99
10290	3854	36
10291	32854	149
10291	43262	290
10291	41749	290
10292	30967	261
10292	15910	129
10293	1585	223
10293	27119	223
10294	17088	329
10294	8831	186
10295	3658	149
10295	31123	149
10295	28444	201
10295	26718	41
10296	38561	149
10296	35891	73
10297	38252	149
10297	26362	248
10297	19605	114
10297	3256	305
10298	4389	165
10298	15524	253
10298	31267	222
10298	6351	268
10298	28099	308
10299	2720	94
10299	25390	217
10299	34193	94
10299	42577	149
10299	26365	272
10300	30547	245
10300	36465	232
10300	7266	79
10300	6837	216
10301	40906	72
10301	30570	99
10301	13808	91
10302	31857	155
10302	18982	155
10302	39344	155
10302	18640	216
10302	22549	248
10302	3275	46
10302	43807	343
10303	27948	42
10303	32682	160
10304	41438	110
10304	19084	224
10304	29267	272
10304	28497	75
10305	41146	223
10305	13665	223
10305	21762	223
10306	16031	319
10306	41829	319
10306	37900	340
10306	18770	319
10306	14262	54
10306	678	319
10306	33753	319
10307	9550	63
10307	37620	217
10307	15712	105
10307	15200	21
10307	38287	202
10308	43015	268
10308	36286	216
10309	38790	305
10309	11159	253
10309	31532	175
10309	40250	353
10309	30701	305
10310	37236	272
10310	32513	99
10311	10459	367
10311	27380	149
10312	41274	91
10312	5989	93
10312	39991	206
10313	3597	153
10313	8071	272
10314	42375	319
10314	27247	319
10314	18685	353
10314	24460	268
10315	1554	353
10315	10051	41
10315	43295	268
10315	35189	253
10316	7652	223
10316	36610	149
10317	3944	184
10317	1041	184
10318	28053	367
10318	28984	80
10319	41975	186
10319	6808	238
10319	28291	66
10319	38635	217
10319	17180	153
10319	8190	329
10319	32182	263
10319	12164	105
10320	3024	165
10320	42664	13
10320	2684	115
10321	13180	272
10321	31129	21
10322	17951	261
10322	33870	92
10322	12172	131
10323	36531	222
10323	13141	223
10324	26580	217
10324	24148	105
10324	25086	263
10324	5948	349
10325	31795	91
10325	25147	369
10325	2146	91
10326	16109	91
10326	30514	319
10326	33211	319
10326	15890	93
10327	17731	367
10327	19998	36
10327	18816	319
10327	28073	367
10327	32771	350
10327	9616	272
10327	26242	21
10327	36617	367
10327	32066	185
10328	12017	231
10328	2352	231
10328	12139	308
10328	2163	73
10328	10652	222
10328	9189	268
10329	3104	93
10329	20491	91
10329	11872	227
10330	10491	367
10330	8021	367
10330	921	272
10331	32636	328
10331	30447	84
10331	25478	168
10332	13549	149
10332	11700	261
10333	7479	379
10333	28565	93
10334	10189	319
10334	40472	93
10334	29821	206
10334	11226	319
10334	9199	91
10334	960	369
10334	14352	272
10334	24939	99
10334	38809	91
10334	39939	98
10334	35420	93
10334	29078	369
10334	17469	340
10334	42495	98
10334	36364	47
10334	1086	98
10334	25024	98
10334	13540	98
10334	30433	229
10334	4955	57
10334	27496	230
10335	40797	73
10335	28376	139
10335	15321	139
10335	40599	34
10336	7736	65
10336	35226	152
10337	26277	149
10337	14532	26
10337	4770	261
10337	29535	129
10337	21717	92
10338	22426	186
10338	38234	21
10338	32735	63
10338	35677	329
10338	23318	153
10339	25273	261
10339	42149	129
10340	18398	216
10340	20503	280
10341	34814	272
10341	38751	62
10341	26811	99
10342	5310	369
10342	43513	99
10342	24214	340
10342	5906	98
10342	24664	272
10343	2623	217
10343	41164	263
10343	7007	238
10344	9423	155
10344	26559	155
10344	5251	155
10345	5105	223
10345	34931	223
10345	29143	168
10346	16114	367
10346	39959	367
10347	25874	261
10347	31621	92
10348	13974	181
10348	28616	261
10349	7917	155
10349	6101	319
10349	36256	155
10349	9604	98
10350	17938	216
10350	40559	280
10351	29242	99
10351	34456	42
10351	15647	319
10351	32127	42
10351	2422	361
10352	6261	21
10352	18424	272
10353	27824	21
10353	5021	153
10354	20660	72
10354	30017	99
10354	10938	99
10354	12527	272
10354	40405	268
10354	39878	99
10355	20078	223
10355	28731	168
10355	40357	155
10356	8913	21
10356	28733	125
10357	4773	319
10357	39522	99
10357	34306	272
10357	30812	186
10357	11224	319
10358	18511	223
10358	93	84
10359	14042	46
10359	21415	343
10359	22879	77
10360	21156	72
10360	28462	319
10360	11097	272
10361	7630	367
10361	25020	367
10362	4302	224
10362	7241	272
10363	40102	305
10363	31689	233
10363	42606	248
10363	30998	114
10364	30353	21
10364	37063	260
10364	34786	143
10364	5646	204
10365	9649	80
10365	10661	155
10365	5597	155
10365	14475	149
10365	21321	155
10365	28944	47
10365	3858	56
10365	29197	216
10366	4566	149
10366	42096	129
10366	10299	71
10366	13269	92
10366	38359	124
10366	34563	357
10367	7001	72
10367	24008	149
10367	22658	319
10368	30734	319
10368	4241	319
10368	41273	353
10368	36714	222
10368	25528	222
10368	38893	149
10369	29337	73
10369	42807	248
10370	24419	217
10370	29764	272
10370	22976	217
10371	28991	129
10371	34378	36
10372	40188	319
10372	29336	319
10372	32249	319
10372	12873	186
10372	12837	319
10373	15134	149
10373	3311	229
10374	35808	73
10374	36854	168
10374	1010	268
10374	18759	41
10374	12337	223
10374	5590	41
10374	31695	253
10374	9068	73
10374	14085	139
10374	11337	155
10375	7176	272
10375	32943	91
10375	18354	93
10376	5591	238
10376	38180	263
10376	36348	105
10376	34696	349
10377	9442	319
10377	22846	353
10378	29163	153
10378	7768	329
10378	7321	217
10378	15660	105
10379	43171	186
10379	6690	272
10379	16314	367
10379	37125	21
10380	18700	72
10380	42269	73
10381	16253	367
10381	33812	367
10381	17587	323
10382	35283	367
10382	18347	297
10382	7700	259
10382	30790	259
10382	41454	259
10383	20487	319
10383	3025	91
10384	844	356
10384	31276	194
10384	42590	356
10384	30387	278
10385	13437	149
10385	29006	246
10385	33023	149
10385	899	124
10385	25312	129
10386	3878	149
10386	35328	149
10386	4765	223
10386	12034	155
10387	4409	223
10387	26286	140
10388	42621	367
10388	1885	297
10388	3382	224
10388	7270	93
10389	32524	193
10389	11113	186
10389	614	94
10390	20204	21
10390	13280	143
10390	9223	204
10390	11472	90
10390	32874	21
10390	10180	193
10390	18091	340
10391	22774	89
10391	22129	149
10392	9536	149
10392	15023	73
10392	24433	163
10392	5169	34
10393	36957	319
10393	24890	149
10393	20725	193
10393	36917	193
10393	4081	338
10394	1899	223
10394	2779	84
10394	27503	343
10395	5675	21
10395	13904	370
10395	3824	63
10395	19367	21
10395	22108	14
10395	17514	191
10396	21150	72
10396	38154	72
10396	34566	119
10396	1197	277
10396	29166	134
10396	34071	193
10397	305	319
10397	7245	319
10397	39575	319
10397	18011	155
10398	7221	193
10398	12416	319
10398	37715	319
10398	3413	319
10399	13016	233
10399	14020	84
10400	13556	367
10400	34531	80
10401	14301	42
10401	1605	361
10402	25781	72
10402	36990	280
10403	28181	272
10403	31809	91
10403	31737	369
10403	2675	93
10403	7211	54
10403	8261	236
10403	28299	155
10404	16084	42
10404	39043	292
10405	15222	217
10405	35821	66
10405	14122	272
10406	13435	72
10406	26658	128
10406	4885	268
10407	2342	71
10407	26021	280
10408	9151	72
10408	38805	367
10408	21625	80
10409	39900	155
10409	1480	319
10409	22067	319
10409	18349	319
10409	20469	319
10410	24982	268
10410	33079	363
10410	30521	127
10411	22	308
10411	43096	353
10412	37686	268
10412	11290	149
10412	43278	194
10413	20833	193
10413	2734	149
10413	29909	224
